ells,ksz_lt_cls
2726,1.9012456107450758e-06
2727,1.6235652978142894e-06
2728,1.886068160327866e-06
2729,1.6591855437881022e-06
2730,1.7939204399538832e-06
2731,1.8384079429835487e-06
2732,1.7594473008524003e-06
2733,1.7975873907416349e-06
2734,1.5880611922739122e-06
2735,1.67799887029951e-06
2736,1.7143358118535437e-06
2737,1.805204623197494e-06
2738,1.6016314375345249e-06
2739,1.7610402379343982e-06
2740,1.6486247862216017e-06
2741,1.7541497630891899e-06
2742,1.795756790419511e-06
2743,1.7552827230021536e-06
2744,1.55457146963389e-06
2745,1.7301848095000326e-06
2746,1.9525561376729755e-06
2747,1.7789236568996975e-06
2748,1.819915215513254e-06
2749,1.839562050956197e-06
2750,1.5528474003062219e-06
2751,1.5950793161519593e-06
2752,1.7352659289166624e-06
2753,1.7472892851217652e-06
2754,1.5662942076512273e-06
2755,1.7426928352688705e-06
2756,1.5707781308281377e-06
2757,1.8466433983856851e-06
2758,1.70043107487219e-06
2759,1.7991740251331252e-06
2760,1.5601450554912054e-06
2761,1.6155578504525026e-06
2762,1.7353480580794728e-06
2763,1.7479052666837359e-06
2764,1.88872989883481e-06
2765,1.5965831418234497e-06
2766,1.8948885306966827e-06
2767,1.703523128191847e-06
2768,1.658234245221418e-06
2769,1.5977081642478926e-06
2770,1.6601419141908897e-06
2771,1.7451952697339288e-06
2772,1.569466256534073e-06
2773,1.6925457550497756e-06
2774,1.8446003824166775e-06
2775,1.7482976865683791e-06
2776,1.6150445714477414e-06
2777,1.6851694328382918e-06
2778,1.701234182070764e-06
2779,1.694408075168815e-06
2780,1.5275940274452232e-06
2781,1.7313182513930653e-06
2782,1.6273999433722235e-06
2783,1.6110908381708465e-06
2784,1.758539272925957e-06
2785,1.6454922661123929e-06
2786,1.6762784632436662e-06
2787,1.6981605447368623e-06
2788,1.7303898510235265e-06
2789,1.5920129628023032e-06
2790,1.5851119552515355e-06
2791,1.6255831930761178e-06
2792,1.5900406507296226e-06
2793,1.4935137166691081e-06
2794,1.819267775211536e-06
2795,1.7163927771164985e-06
2796,1.4989660241657173e-06
2797,1.7578651561892828e-06
2798,1.7138556580219984e-06
2799,1.6954820061131723e-06
2800,1.6441427047062518e-06
2801,1.5627402140451933e-06
2802,1.7167866849861223e-06
2803,1.545107742228071e-06
2804,1.549574282108684e-06
2805,1.5929479379132067e-06
2806,1.408651062382383e-06
2807,1.6655006748208735e-06
2808,1.6675952099897328e-06
2809,1.6841551159682963e-06
2810,1.6456056126086957e-06
2811,1.5803271371535817e-06
2812,1.6859931345521748e-06
2813,1.5404657796294128e-06
2814,1.6024294605580787e-06
2815,1.6586933717538664e-06
2816,1.7027620733318442e-06
2817,1.7080131576605692e-06
2818,1.6052178236424049e-06
2819,1.7380226487199936e-06
2820,1.7155766896928397e-06
2821,1.735984296229091e-06
2822,1.581720079959671e-06
2823,1.5860252920272041e-06
2824,1.6476735473566385e-06
2825,1.6980638387697552e-06
2826,1.7031396526152607e-06
2827,1.644135544980537e-06
2828,1.64400027921989e-06
2829,1.6408291908327916e-06
2830,1.433307624161374e-06
2831,1.7011753509248988e-06
2832,1.6042029636002904e-06
2833,1.712235415714915e-06
2834,1.5173896812979447e-06
2835,1.5192508625556948e-06
2836,1.4451274930504118e-06
2837,1.5464173317175775e-06
2838,1.5591144902446795e-06
2839,1.5328796134757304e-06
2840,1.6300046243801576e-06
2841,1.6860393617525322e-06
2842,1.724353986630885e-06
2843,1.6012806392156425e-06
2844,1.800370719042319e-06
2845,1.5667179112102605e-06
2846,1.6531496348828942e-06
2847,1.6563062280786983e-06
2848,1.5150111727344269e-06
2849,1.7458977560183982e-06
2850,1.5972717141341031e-06
2851,1.7231960074876033e-06
2852,1.5975313347432254e-06
2853,1.58557680076494e-06
2854,1.6768714311167677e-06
2855,1.7084328074770489e-06
2856,1.6583837550380658e-06
2857,1.7062332001318737e-06
2858,1.5769265196242845e-06
2859,1.6058185343038502e-06
2860,1.668191267930428e-06
2861,1.7046891842031057e-06
2862,1.6068218892081563e-06
2863,1.7574275335279966e-06
2864,1.6054177701523088e-06
2865,1.479543832919982e-06
2866,1.460559300458981e-06
2867,1.5753590933740084e-06
2868,1.6084313160348842e-06
2869,1.461324632788053e-06
2870,1.5610185484377696e-06
2871,1.4900313201255957e-06
2872,1.711331820064203e-06
2873,1.5231675134990943e-06
2874,1.5211105404504456e-06
2875,1.5506534501267957e-06
2876,1.6787117922533797e-06
2877,1.512124154405479e-06
2878,1.5402856137861426e-06
2879,1.5934209562281437e-06
2880,1.6987490466233199e-06
2881,1.688849971141561e-06
2882,1.5394506526993826e-06
2883,1.4777377415453891e-06
2884,1.6413252077984485e-06
2885,1.5161555726341064e-06
2886,1.6027957537925e-06
2887,1.7275925513420645e-06
2888,1.6711928902012553e-06
2889,1.5314606294013133e-06
2890,1.5113685903268288e-06
2891,1.5228751695875498e-06
2892,1.6844270512118805e-06
2893,1.70111203960331e-06
2894,1.5610287970955685e-06
2895,1.5897550845094002e-06
2896,1.4965546158007672e-06
2897,1.5098438232909446e-06
2898,1.545882470708105e-06
2899,1.532764812339768e-06
2900,1.5886627218663187e-06
2901,1.5165137031187778e-06
2902,1.4926278497180089e-06
2903,1.5572594189070396e-06
2904,1.5282363109928135e-06
2905,1.6171062016951092e-06
2906,1.6560637547998589e-06
2907,1.6534170968613405e-06
2908,1.629032355131236e-06
2909,1.4787998946992007e-06
2910,1.5516623460815952e-06
2911,1.580091404479138e-06
2912,1.5754499033407769e-06
2913,1.376669413320793e-06
2914,1.661949671797915e-06
2915,1.5587584685414363e-06
2916,1.5762182774768516e-06
2917,1.4814135219926777e-06
2918,1.4173715336413225e-06
2919,1.447329457495299e-06
2920,1.6376413797172504e-06
2921,1.5733259857932158e-06
2922,1.5309655397244297e-06
2923,1.5416383232341305e-06
2924,1.6855320430997397e-06
2925,1.561727424799037e-06
2926,1.2673732254519743e-06
2927,1.6158758987867198e-06
2928,1.3941829772106824e-06
2929,1.4403279812076757e-06
2930,1.4741083752312897e-06
2931,1.5567032685554258e-06
2932,1.5371193501238965e-06
2933,1.6276992644346183e-06
2934,1.48773337688109e-06
2935,1.5053778889135768e-06
2936,1.383929050874045e-06
2937,1.393370364566575e-06
2938,1.426026844557334e-06
2939,1.4833075193985185e-06
2940,1.575968605047093e-06
2941,1.4445390175605614e-06
2942,1.4193342981309882e-06
2943,1.4386029084325895e-06
2944,1.452635749333712e-06
2945,1.5565656018010061e-06
2946,1.3926816463259287e-06
2947,1.4679668065903475e-06
2948,1.3892195089384147e-06
2949,1.5353703307297e-06
2950,1.5315783822118197e-06
2951,1.4821975402858958e-06
2952,1.4129185643784885e-06
2953,1.5038896661263258e-06
2954,1.5617512061765251e-06
2955,1.6343549862932739e-06
2956,1.4668718274838983e-06
2957,1.501428916485467e-06
2958,1.48503778713643e-06
2959,1.4878651293562566e-06
2960,1.4957797621935881e-06
2961,1.3838996425754487e-06
2962,1.5765084155420911e-06
2963,1.5891816620915e-06
2964,1.445043481921836e-06
2965,1.637528444232864e-06
2966,1.5698450231536454e-06
2967,1.4863101439383741e-06
2968,1.4625924876642906e-06
2969,1.490190308941555e-06
2970,1.5416261306815874e-06
2971,1.3872810067141375e-06
2972,1.5269671337059048e-06
2973,1.5357320234825517e-06
2974,1.4758301776782597e-06
2975,1.4818855094069506e-06
2976,1.490886705968692e-06
2977,1.4624163078764766e-06
2978,1.4817712026251957e-06
2979,1.5288147601953076e-06
2980,1.4511284740778899e-06
2981,1.4529379432090323e-06
2982,1.3784179352527008e-06
2983,1.4228214744571216e-06
2984,1.4499634210976498e-06
2985,1.4590037710285333e-06
2986,1.4398877760407883e-06
2987,1.5686030285942193e-06
2988,1.4549787429109808e-06
2989,1.4639522054085153e-06
2990,1.5681541251482585e-06
2991,1.5013000496178923e-06
2992,1.5420595715648996e-06
2993,1.4566661705400954e-06
2994,1.3598188049485817e-06
2995,1.4157627750277041e-06
2996,1.3766241517376487e-06
2997,1.4456986651434104e-06
2998,1.419299716389453e-06
2999,1.3769945875554114e-06
3000,1.4222758473400736e-06
3001,1.5071916567270918e-06
3002,1.42364538534702e-06
3003,1.4851877436568022e-06
3004,1.4401554732405833e-06
3005,1.3682466701082468e-06
3006,1.5161880225778814e-06
3007,1.4746511503594402e-06
3008,1.4186542012610035e-06
3009,1.474519528743587e-06
3010,1.4357832531202452e-06
3011,1.4966430312575242e-06
3012,1.4426205104272754e-06
3013,1.3309344173637145e-06
3014,1.2982812589194531e-06
3015,1.429310653395887e-06
3016,1.4558984284585893e-06
3017,1.5258439213004088e-06
3018,1.3540334301465469e-06
3019,1.4387757123542631e-06
3020,1.5495419579436485e-06
3021,1.3570786841497542e-06
3022,1.3709604433761712e-06
3023,1.5435723394818106e-06
3024,1.3219782984490923e-06
3025,1.397474080318529e-06
3026,1.4216104499652599e-06
3027,1.396034097295888e-06
3028,1.4679799312755052e-06
3029,1.37868139954927e-06
3030,1.4323228715354731e-06
3031,1.4278610675606876e-06
3032,1.2647545753287301e-06
3033,1.4608702102857345e-06
3034,1.3933511483194471e-06
3035,1.441692816432791e-06
3036,1.4921938990898038e-06
3037,1.3695101715556084e-06
3038,1.394206498614077e-06
3039,1.4312970464863426e-06
3040,1.4578790033680996e-06
3041,1.3747635377147238e-06
3042,1.3278917092958543e-06
3043,1.4980869328623288e-06
3044,1.3614267765365737e-06
3045,1.497598120202743e-06
3046,1.5662413365067033e-06
3047,1.5071846821837548e-06
3048,1.355818415523844e-06
3049,1.4916812381735598e-06
3050,1.461132980923732e-06
3051,1.4583426562903763e-06
3052,1.4348581043666402e-06
3053,1.388561207038182e-06
3054,1.3521562459794203e-06
3055,1.3145633543395877e-06
3056,1.4439570462381256e-06
3057,1.505675819244194e-06
3058,1.4234943006089926e-06
3059,1.3848979389409528e-06
3060,1.3661556637514128e-06
3061,1.4254348271700482e-06
3062,1.2843153377055697e-06
3063,1.4245881167545744e-06
3064,1.5381652636981093e-06
3065,1.4988847468358319e-06
3066,1.4484780896863714e-06
3067,1.4062591219457689e-06
3068,1.344642079116448e-06
3069,1.2968595263193043e-06
3070,1.4291324763259492e-06
3071,1.3433741042143508e-06
3072,1.4493866978624273e-06
3073,1.3445845735834772e-06
3074,1.5022120191617251e-06
3075,1.3965810104000152e-06
3076,1.4641274081036012e-06
3077,1.4624993097690677e-06
3078,1.3744831153693155e-06
3079,1.3294190009205321e-06
3080,1.2855491594117587e-06
3081,1.271238638297467e-06
3082,1.3917509989307351e-06
3083,1.3670950837956308e-06
3084,1.3522663678510062e-06
3085,1.320482709997932e-06
3086,1.4077048335001123e-06
3087,1.4233802130623246e-06
3088,1.4425179964042882e-06
3089,1.4711392807406706e-06
3090,1.4263710010986342e-06
3091,1.3794424112887917e-06
3092,1.388994667109471e-06
3093,1.417669357586441e-06
3094,1.3260619818287876e-06
3095,1.4075913145098797e-06
3096,1.318133843809822e-06
3097,1.3780322067679757e-06
3098,1.3549488036968384e-06
3099,1.3818568162879094e-06
3100,1.3847223733991706e-06
3101,1.3046720506177939e-06
3102,1.2306664862726482e-06
3103,1.3650497643594458e-06
3104,1.3914037524722105e-06
3105,1.4287909196316784e-06
3106,1.441909460226304e-06
3107,1.3637303245147632e-06
3108,1.4117967697864426e-06
3109,1.4025979877246025e-06
3110,1.3150334104344694e-06
3111,1.3983772413342756e-06
3112,1.4205568528269657e-06
3113,1.4168520455678028e-06
3114,1.3361246067031169e-06
3115,1.3079171030357758e-06
3116,1.3131036600556917e-06
3117,1.2877738836610019e-06
3118,1.410045491311535e-06
3119,1.4445892559688024e-06
3120,1.3515751235660937e-06
3121,1.3197948327700363e-06
3122,1.3150602151691393e-06
3123,1.3856246084350842e-06
3124,1.3165802697994707e-06
3125,1.4038937923236851e-06
3126,1.3829718772706282e-06
3127,1.4726347388162085e-06
3128,1.3131244194175592e-06
3129,1.4194666183527316e-06
3130,1.368539781207069e-06
3131,1.5392252016919351e-06
3132,1.3913179675511866e-06
3133,1.2932829410980803e-06
3134,1.2913857229583376e-06
3135,1.3599492274705948e-06
3136,1.3290755775422844e-06
3137,1.3627729714512886e-06
3138,1.3103100878987388e-06
3139,1.3482942531044765e-06
3140,1.343050957285051e-06
3141,1.3377543110417603e-06
3142,1.2586136798038206e-06
3143,1.496894332846424e-06
3144,1.499209804209179e-06
3145,1.3343426617938771e-06
3146,1.4032649438861682e-06
3147,1.364252898512718e-06
3148,1.351193750488492e-06
3149,1.3073515499613297e-06
3150,1.3853624314901713e-06
3151,1.3182860677726214e-06
3152,1.3783632824432405e-06
3153,1.3607885323276847e-06
3154,1.3505384788513637e-06
3155,1.3910808094356685e-06
3156,1.4547297328851751e-06
3157,1.3741763643666722e-06
3158,1.3345095674033814e-06
3159,1.2765291269448868e-06
3160,1.3391164697137273e-06
3161,1.3565240410674729e-06
3162,1.2759077060257432e-06
3163,1.3299239779826112e-06
3164,1.2952845560818386e-06
3165,1.1943572277084479e-06
3166,1.3094864944038224e-06
3167,1.3091176266348096e-06
3168,1.2782304839271288e-06
3169,1.2422543604174515e-06
3170,1.3801960820643522e-06
3171,1.2301952043326454e-06
3172,1.2563502559780482e-06
3173,1.2946503133594576e-06
3174,1.3269298124637525e-06
3175,1.3382444783070905e-06
3176,1.4009054625100414e-06
3177,1.407281080296548e-06
3178,1.3088795326614245e-06
3179,1.3677075363777554e-06
3180,1.3814220106929714e-06
3181,1.3559931071299811e-06
3182,1.2649578345415424e-06
3183,1.3486825339521865e-06
3184,1.4366710589887773e-06
3185,1.3905760298776598e-06
3186,1.2667607269428418e-06
3187,1.2381485523169875e-06
3188,1.2862603302517523e-06
3189,1.3190292825562007e-06
3190,1.3149666716254182e-06
3191,1.2191868349995332e-06
3192,1.2088637104316425e-06
3193,1.2002909615376623e-06
3194,1.3060251783985228e-06
3195,1.153114264098949e-06
3196,1.3326405024333174e-06
3197,1.3310664137690401e-06
3198,1.2884781409885393e-06
3199,1.349312120729745e-06
3200,1.2611128590086957e-06
3201,1.2403424230081583e-06
3202,1.4148538648536175e-06
3203,1.1678305958865229e-06
3204,1.2526817649254947e-06
3205,1.2915177714056733e-06
3206,1.2952847277091486e-06
3207,1.3541006571114609e-06
3208,1.2145350796034037e-06
3209,1.229892156799317e-06
3210,1.246329381755998e-06
3211,1.299100629415797e-06
3212,1.3530690408106247e-06
3213,1.3277102740435091e-06
3214,1.339020971991693e-06
3215,1.3146406294637886e-06
3216,1.3083897744373506e-06
3217,1.2500374556390674e-06
3218,1.3357866049303699e-06
3219,1.2439993529963867e-06
3220,1.400345396306421e-06
3221,1.3433031520359954e-06
3222,1.2743721806998912e-06
3223,1.2825652594288232e-06
3224,1.25611908963086e-06
3225,1.3247134000711204e-06
3226,1.3045524653986196e-06
3227,1.2655777145299407e-06
3228,1.3340545186300888e-06
3229,1.2479739602656172e-06
3230,1.2799986783290375e-06
3231,1.2770501971536296e-06
3232,1.2691204043644202e-06
3233,1.211492465618627e-06
3234,1.317498151818761e-06
3235,1.251791998032879e-06
3236,1.391685871531823e-06
3237,1.2398013764702607e-06
3238,1.310176287048361e-06
3239,1.2250790233196598e-06
3240,1.1949525561215205e-06
3241,1.238632975354751e-06
3242,1.2064873662266422e-06
3243,1.3015513373368529e-06
3244,1.2631676829732696e-06
3245,1.2794964800991466e-06
3246,1.274443526392556e-06
3247,1.318691030075242e-06
3248,1.2008445259608996e-06
3249,1.2706403764946741e-06
3250,1.274288782009582e-06
3251,1.2206297200551658e-06
3252,1.2349978369989475e-06
3253,1.2351994529885118e-06
3254,1.2500454783075012e-06
3255,1.290550129216525e-06
3256,1.2776278404932064e-06
3257,1.3024877569846268e-06
3258,1.2708675121085327e-06
3259,1.1749265595971481e-06
3260,1.2329157537816176e-06
3261,1.283308612412055e-06
3262,1.251387021013876e-06
3263,1.286875868941183e-06
3264,1.1958650534084484e-06
3265,1.309196718737097e-06
3266,1.2137648363620207e-06
3267,1.3162500054591647e-06
3268,1.2795667105314498e-06
3269,1.0757742014440158e-06
3270,1.236362446468449e-06
3271,1.285815423886432e-06
3272,1.2289349298889214e-06
3273,1.2634949268853234e-06
3274,1.3195330722919218e-06
3275,1.1396001921461036e-06
3276,1.360730825909867e-06
3277,1.237787775557088e-06
3278,1.2355234990126243e-06
3279,1.2256480441387776e-06
3280,1.1937291125967405e-06
3281,1.1322772789019182e-06
3282,1.2692820979044214e-06
3283,1.2326915927669194e-06
3284,1.245684096943927e-06
3285,1.198813387255921e-06
3286,1.2252802096281783e-06
3287,1.1424842703458162e-06
3288,1.2640352374527445e-06
3289,1.2989087560445228e-06
3290,1.2546866706688125e-06
3291,1.2289207487254931e-06
3292,1.2564545819231065e-06
3293,1.1931067893175882e-06
3294,1.1328528154724295e-06
3295,1.2593617092608845e-06
3296,1.1700482518533817e-06
3297,1.193746695808848e-06
3298,1.1802034488860235e-06
3299,1.285049814642937e-06
3300,1.1913200753855093e-06
3301,1.273355467437855e-06
3302,1.1889740199376355e-06
3303,1.2405603709145993e-06
3304,1.2928642912697907e-06
3305,1.322240145285186e-06
3306,1.2104321561095555e-06
3307,1.203148167431305e-06
3308,1.1646902199856775e-06
3309,1.2543664894538537e-06
3310,1.1884522393349761e-06
3311,1.258898036912864e-06
3312,1.1305288146520558e-06
3313,1.1641260937561742e-06
3314,1.2913265688295579e-06
3315,1.2495765357169553e-06
3316,1.1267232216288078e-06
3317,1.2289195191955144e-06
3318,1.3102247641200942e-06
3319,1.1931980697854468e-06
3320,1.2392428015936732e-06
3321,1.1120990812187637e-06
3322,1.1859959404285007e-06
3323,1.1313614040138363e-06
3324,1.1672450276068432e-06
3325,1.0940473476971705e-06
3326,1.1506381197272036e-06
3327,1.1815373576617715e-06
3328,1.226555671394058e-06
3329,1.3078334316101653e-06
3330,1.1991050428788187e-06
3331,1.1783477051411904e-06
3332,1.253893606506864e-06
3333,1.1014027145954725e-06
3334,1.3054360019565711e-06
3335,1.1706443708634905e-06
3336,1.2648590207434317e-06
3337,1.2053907430909912e-06
3338,1.214032901932711e-06
3339,1.3044358127050006e-06
3340,1.13409265688849e-06
3341,1.2230658783823906e-06
3342,1.0635124215967588e-06
3343,1.138465877973497e-06
3344,1.1257231566851599e-06
3345,1.1920285374288187e-06
3346,1.1556219192837804e-06
3347,1.089424558742828e-06
3348,1.2055819748237533e-06
3349,1.189646031357415e-06
3350,1.1379184468434662e-06
3351,1.2598264583761896e-06
3352,1.186875931889483e-06
3353,1.2030259366535465e-06
3354,1.1328424708808053e-06
3355,1.158525154867473e-06
3356,1.0846380784468146e-06
3357,1.2890437250625919e-06
3358,1.253254303120202e-06
3359,1.23456619305782e-06
3360,1.2082779241369084e-06
3361,1.1207042076146112e-06
3362,1.138535452210264e-06
3363,1.185559444223053e-06
3364,1.158799071521808e-06
3365,1.1319293397844204e-06
3366,1.2390619723974516e-06
3367,1.1718740502569742e-06
3368,1.2247799750769328e-06
3369,1.1618871505250973e-06
3370,1.1462265408603712e-06
3371,1.1916912588633788e-06
3372,1.1799184510687482e-06
3373,1.0994996532719147e-06
3374,1.2313711148454217e-06
3375,1.1968580255306566e-06
3376,1.1786378231251905e-06
3377,1.1620347742848673e-06
3378,1.1543302654216474e-06
3379,1.1677538438844845e-06
3380,1.2248965911372104e-06
3381,1.0790218471499048e-06
3382,1.0913809017807648e-06
3383,1.2269198234565127e-06
3384,1.1784960862033095e-06
3385,1.310576337264732e-06
3386,1.1567976481884297e-06
3387,1.1582775786151043e-06
3388,1.16431927031447e-06
3389,1.1530811127855971e-06
3390,1.2350024925474744e-06
3391,1.170163851532156e-06
3392,1.2308146836207489e-06
3393,1.214203615346801e-06
3394,1.1213228469148498e-06
3395,1.1057572794804811e-06
3396,1.114981516699514e-06
3397,1.1702838780198623e-06
